id,range_from,range_to,amount_tax,tax_table_id:id
tax_table_0_378,938001,938500,7540,os_hr_payroll_reports.tax_table_0
tax_table_0_379,938501,939000,7560,os_hr_payroll_reports.tax_table_0
tax_table_0_380,939001,939500,7580,os_hr_payroll_reports.tax_table_0
tax_table_0_381,939501,940000,7600,os_hr_payroll_reports.tax_table_0
tax_table_0_382,940001,940500,7620,os_hr_payroll_reports.tax_table_0
tax_table_0_383,940501,941000,7640,os_hr_payroll_reports.tax_table_0
tax_table_0_384,941001,941500,7660,os_hr_payroll_reports.tax_table_0
tax_table_0_385,941501,942000,7680,os_hr_payroll_reports.tax_table_0
tax_table_0_386,942001,942500,7700,os_hr_payroll_reports.tax_table_0
tax_table_0_387,942501,943000,7720,os_hr_payroll_reports.tax_table_0
tax_table_0_388,943001,943500,7740,os_hr_payroll_reports.tax_table_0
tax_table_0_389,943501,944000,7760,os_hr_payroll_reports.tax_table_0
tax_table_0_390,944001,944500,7780,os_hr_payroll_reports.tax_table_0
tax_table_0_391,944501,945000,7800,os_hr_payroll_reports.tax_table_0
tax_table_0_392,945001,945500,7820,os_hr_payroll_reports.tax_table_0
tax_table_0_393,945501,946000,7840,os_hr_payroll_reports.tax_table_0
tax_table_0_394,946001,946500,7860,os_hr_payroll_reports.tax_table_0
tax_table_0_395,946501,947000,7880,os_hr_payroll_reports.tax_table_0
tax_table_0_396,947001,947500,7900,os_hr_payroll_reports.tax_table_0
tax_table_0_397,947501,948000,7920,os_hr_payroll_reports.tax_table_0
tax_table_0_398,948001,948500,7940,os_hr_payroll_reports.tax_table_0
tax_table_0_399,948501,949000,7960,os_hr_payroll_reports.tax_table_0
tax_table_0_400,949001,949500,7980,os_hr_payroll_reports.tax_table_0
tax_table_0_401,949501,950000,8000,os_hr_payroll_reports.tax_table_0
tax_table_0_402,950001,950500,8020,os_hr_payroll_reports.tax_table_0
tax_table_0_403,950501,951000,8040,os_hr_payroll_reports.tax_table_0
tax_table_0_404,951001,951500,8060,os_hr_payroll_reports.tax_table_0
tax_table_0_405,951501,952000,8080,os_hr_payroll_reports.tax_table_0
tax_table_0_406,952001,952500,8100,os_hr_payroll_reports.tax_table_0
tax_table_0_407,952501,953000,8120,os_hr_payroll_reports.tax_table_0
tax_table_0_408,953001,953500,8140,os_hr_payroll_reports.tax_table_0
tax_table_0_409,953501,954000,8160,os_hr_payroll_reports.tax_table_0
tax_table_0_410,954001,954500,8180,os_hr_payroll_reports.tax_table_0
tax_table_0_411,954501,955000,8200,os_hr_payroll_reports.tax_table_0
tax_table_0_412,955001,955500,8220,os_hr_payroll_reports.tax_table_0
tax_table_0_413,955501,956000,8240,os_hr_payroll_reports.tax_table_0
tax_table_0_414,956001,956500,8260,os_hr_payroll_reports.tax_table_0
tax_table_0_415,956501,957000,8280,os_hr_payroll_reports.tax_table_0
tax_table_0_416,957001,957500,8300,os_hr_payroll_reports.tax_table_0
tax_table_0_417,957501,958000,8320,os_hr_payroll_reports.tax_table_0
tax_table_0_418,958001,958500,8340,os_hr_payroll_reports.tax_table_0
tax_table_0_419,958501,959000,8360,os_hr_payroll_reports.tax_table_0
tax_table_0_420,959001,959500,8380,os_hr_payroll_reports.tax_table_0
tax_table_0_421,959501,960000,8400,os_hr_payroll_reports.tax_table_0
tax_table_0_422,960001,960500,8420,os_hr_payroll_reports.tax_table_0
tax_table_0_423,960501,961000,8440,os_hr_payroll_reports.tax_table_0
tax_table_0_424,961001,961500,8460,os_hr_payroll_reports.tax_table_0
tax_table_0_425,961501,962000,8480,os_hr_payroll_reports.tax_table_0
tax_table_0_426,962001,962500,8500,os_hr_payroll_reports.tax_table_0
tax_table_0_427,962501,963000,8520,os_hr_payroll_reports.tax_table_0
tax_table_0_428,963001,963500,8540,os_hr_payroll_reports.tax_table_0
tax_table_0_429,963501,964000,8560,os_hr_payroll_reports.tax_table_0
tax_table_0_430,964001,964500,8580,os_hr_payroll_reports.tax_table_0
tax_table_0_431,964501,965000,8600,os_hr_payroll_reports.tax_table_0
tax_table_0_432,965001,965500,8620,os_hr_payroll_reports.tax_table_0
tax_table_0_433,965501,966000,8640,os_hr_payroll_reports.tax_table_0
tax_table_0_434,966001,966500,8660,os_hr_payroll_reports.tax_table_0
tax_table_0_435,966501,967000,8680,os_hr_payroll_reports.tax_table_0
tax_table_0_436,967001,967500,8700,os_hr_payroll_reports.tax_table_0
tax_table_0_437,967501,968000,8720,os_hr_payroll_reports.tax_table_0
tax_table_0_438,968001,968500,8740,os_hr_payroll_reports.tax_table_0
tax_table_0_439,968501,969000,8760,os_hr_payroll_reports.tax_table_0
tax_table_0_440,969001,969500,8780,os_hr_payroll_reports.tax_table_0
tax_table_0_441,969501,970000,8800,os_hr_payroll_reports.tax_table_0
tax_table_0_442,970001,970500,8820,os_hr_payroll_reports.tax_table_0
tax_table_0_443,970501,971000,8840,os_hr_payroll_reports.tax_table_0
tax_table_0_444,971001,971500,8860,os_hr_payroll_reports.tax_table_0
tax_table_0_445,971501,972000,8880,os_hr_payroll_reports.tax_table_0
tax_table_0_446,972001,972500,8900,os_hr_payroll_reports.tax_table_0
tax_table_0_447,972501,973000,8920,os_hr_payroll_reports.tax_table_0
tax_table_0_448,973001,973500,8940,os_hr_payroll_reports.tax_table_0
tax_table_0_449,973501,974000,8960,os_hr_payroll_reports.tax_table_0
tax_table_0_450,974001,974500,8980,os_hr_payroll_reports.tax_table_0
tax_table_0_451,974501,975000,9000,os_hr_payroll_reports.tax_table_0
tax_table_0_452,975001,975500,9020,os_hr_payroll_reports.tax_table_0
tax_table_0_453,975501,976000,9040,os_hr_payroll_reports.tax_table_0
tax_table_0_454,976001,976500,9060,os_hr_payroll_reports.tax_table_0
tax_table_0_455,976501,977000,9080,os_hr_payroll_reports.tax_table_0
tax_table_0_456,977001,977500,9100,os_hr_payroll_reports.tax_table_0
tax_table_0_457,977501,978000,9120,os_hr_payroll_reports.tax_table_0
tax_table_0_458,978001,978500,9140,os_hr_payroll_reports.tax_table_0
tax_table_0_459,978501,979000,9160,os_hr_payroll_reports.tax_table_0
tax_table_0_460,979001,979500,9180,os_hr_payroll_reports.tax_table_0
tax_table_0_461,979501,980000,9200,os_hr_payroll_reports.tax_table_0
tax_table_0_462,980001,980500,9220,os_hr_payroll_reports.tax_table_0
tax_table_0_463,980501,981000,9240,os_hr_payroll_reports.tax_table_0
tax_table_0_464,981001,981500,9260,os_hr_payroll_reports.tax_table_0
tax_table_0_465,981501,982000,9280,os_hr_payroll_reports.tax_table_0
tax_table_0_466,982001,982500,9300,os_hr_payroll_reports.tax_table_0
tax_table_0_467,982501,983000,9320,os_hr_payroll_reports.tax_table_0
tax_table_0_468,983001,983500,9340,os_hr_payroll_reports.tax_table_0
tax_table_0_469,983501,984000,9360,os_hr_payroll_reports.tax_table_0
tax_table_0_470,984001,984500,9380,os_hr_payroll_reports.tax_table_0
tax_table_0_471,984501,985000,9400,os_hr_payroll_reports.tax_table_0
tax_table_0_472,985001,985500,9420,os_hr_payroll_reports.tax_table_0
tax_table_0_473,985501,986000,9440,os_hr_payroll_reports.tax_table_0
tax_table_0_474,986001,986500,9460,os_hr_payroll_reports.tax_table_0
tax_table_0_475,986501,987000,9480,os_hr_payroll_reports.tax_table_0
tax_table_0_476,987001,987500,9500,os_hr_payroll_reports.tax_table_0
tax_table_0_477,987501,988000,9520,os_hr_payroll_reports.tax_table_0
tax_table_0_478,988001,988500,9540,os_hr_payroll_reports.tax_table_0
tax_table_0_479,988501,989000,9560,os_hr_payroll_reports.tax_table_0
tax_table_0_480,989001,989500,9580,os_hr_payroll_reports.tax_table_0
tax_table_0_481,989501,990000,9600,os_hr_payroll_reports.tax_table_0
tax_table_0_482,990001,990500,9620,os_hr_payroll_reports.tax_table_0
tax_table_0_483,990501,991000,9640,os_hr_payroll_reports.tax_table_0
tax_table_0_484,991001,991500,9660,os_hr_payroll_reports.tax_table_0
tax_table_0_485,991501,992000,9680,os_hr_payroll_reports.tax_table_0
tax_table_0_486,992001,992500,9700,os_hr_payroll_reports.tax_table_0
tax_table_0_487,992501,993000,9720,os_hr_payroll_reports.tax_table_0
tax_table_0_488,993001,993500,9740,os_hr_payroll_reports.tax_table_0
tax_table_0_489,993501,994000,9760,os_hr_payroll_reports.tax_table_0
tax_table_0_490,994001,994500,9780,os_hr_payroll_reports.tax_table_0
tax_table_0_491,994501,995000,9800,os_hr_payroll_reports.tax_table_0
tax_table_0_492,995001,995500,9820,os_hr_payroll_reports.tax_table_0
tax_table_0_493,995501,996000,9840,os_hr_payroll_reports.tax_table_0
tax_table_0_494,996001,996500,9860,os_hr_payroll_reports.tax_table_0
tax_table_0_495,996501,997000,9880,os_hr_payroll_reports.tax_table_0
tax_table_0_496,997001,997500,9900,os_hr_payroll_reports.tax_table_0
tax_table_0_497,997501,998000,9920,os_hr_payroll_reports.tax_table_0
tax_table_0_498,998001,998500,9940,os_hr_payroll_reports.tax_table_0
tax_table_0_499,998501,999000,9960,os_hr_payroll_reports.tax_table_0
tax_table_0_500,999001,999500,9980,os_hr_payroll_reports.tax_table_0
tax_table_0_501,999501,1000000,10000,os_hr_payroll_reports.tax_table_0
tax_table_0_502,1000001,1000500,10020,os_hr_payroll_reports.tax_table_0
tax_table_0_503,1000501,1001000,10040,os_hr_payroll_reports.tax_table_0
tax_table_0_504,1001001,1001500,10060,os_hr_payroll_reports.tax_table_0
tax_table_0_505,1001501,1002000,10080,os_hr_payroll_reports.tax_table_0
tax_table_0_506,1002001,1002500,10100,os_hr_payroll_reports.tax_table_0
tax_table_0_507,1002501,1003000,10120,os_hr_payroll_reports.tax_table_0
tax_table_0_508,1003001,1003500,10140,os_hr_payroll_reports.tax_table_0
tax_table_0_509,1003501,1004000,10160,os_hr_payroll_reports.tax_table_0
tax_table_0_510,1004001,1004500,10180,os_hr_payroll_reports.tax_table_0
tax_table_0_511,1004501,1005000,10200,os_hr_payroll_reports.tax_table_0
tax_table_0_512,1005001,1005500,10220,os_hr_payroll_reports.tax_table_0
tax_table_0_513,1005501,1006000,10240,os_hr_payroll_reports.tax_table_0
tax_table_0_514,1006001,1006500,10260,os_hr_payroll_reports.tax_table_0
tax_table_0_515,1006501,1007000,10280,os_hr_payroll_reports.tax_table_0
tax_table_0_516,1007001,1007500,10300,os_hr_payroll_reports.tax_table_0
tax_table_0_517,1007501,1008000,10320,os_hr_payroll_reports.tax_table_0
tax_table_0_518,1008001,1008500,10340,os_hr_payroll_reports.tax_table_0
tax_table_0_519,1008501,1009000,10360,os_hr_payroll_reports.tax_table_0
tax_table_0_520,1009001,1009500,10380,os_hr_payroll_reports.tax_table_0
tax_table_0_521,1009501,1010000,10400,os_hr_payroll_reports.tax_table_0
tax_table_0_522,1010001,1010500,10420,os_hr_payroll_reports.tax_table_0
tax_table_0_523,1010501,1011000,10440,os_hr_payroll_reports.tax_table_0
tax_table_0_524,1011001,1011500,10460,os_hr_payroll_reports.tax_table_0
tax_table_0_525,1011501,1012000,10480,os_hr_payroll_reports.tax_table_0
tax_table_0_526,1012001,1012500,10500,os_hr_payroll_reports.tax_table_0
tax_table_0_527,1012501,1013000,10520,os_hr_payroll_reports.tax_table_0
tax_table_0_528,1013001,1013500,10540,os_hr_payroll_reports.tax_table_0
tax_table_0_529,1013501,1014000,10560,os_hr_payroll_reports.tax_table_0
tax_table_0_530,1014001,1014500,10580,os_hr_payroll_reports.tax_table_0
tax_table_0_531,1014501,1015000,10600,os_hr_payroll_reports.tax_table_0
tax_table_0_532,1015001,1015500,10620,os_hr_payroll_reports.tax_table_0
tax_table_0_533,1015501,1016000,10640,os_hr_payroll_reports.tax_table_0
tax_table_0_534,1016001,1016500,10660,os_hr_payroll_reports.tax_table_0
tax_table_0_535,1016501,1017000,10680,os_hr_payroll_reports.tax_table_0
tax_table_0_536,1017001,1017500,10700,os_hr_payroll_reports.tax_table_0
tax_table_0_537,1017501,1018000,10720,os_hr_payroll_reports.tax_table_0
tax_table_0_538,1018001,1018500,10740,os_hr_payroll_reports.tax_table_0
tax_table_0_539,1018501,1019000,10760,os_hr_payroll_reports.tax_table_0
tax_table_0_540,1019001,1019500,10780,os_hr_payroll_reports.tax_table_0
tax_table_0_541,1019501,1020000,10800,os_hr_payroll_reports.tax_table_0
tax_table_0_542,1020001,1020500,10820,os_hr_payroll_reports.tax_table_0
tax_table_0_543,1020501,1021000,10840,os_hr_payroll_reports.tax_table_0
tax_table_0_544,1021001,1021500,10860,os_hr_payroll_reports.tax_table_0
tax_table_0_545,1021501,1022000,10880,os_hr_payroll_reports.tax_table_0
tax_table_0_546,1022001,1022500,10900,os_hr_payroll_reports.tax_table_0
tax_table_0_547,1022501,1023000,10920,os_hr_payroll_reports.tax_table_0
tax_table_0_548,1023001,1023500,10940,os_hr_payroll_reports.tax_table_0
tax_table_0_549,1023501,1024000,10960,os_hr_payroll_reports.tax_table_0
tax_table_0_550,1024001,1024500,10980,os_hr_payroll_reports.tax_table_0
tax_table_0_551,1024501,1025000,11000,os_hr_payroll_reports.tax_table_0
tax_table_0_552,1025001,1025500,11020,os_hr_payroll_reports.tax_table_0
tax_table_0_553,1025501,1026000,11040,os_hr_payroll_reports.tax_table_0
tax_table_0_554,1026001,1026500,11060,os_hr_payroll_reports.tax_table_0
tax_table_0_555,1026501,1027000,11080,os_hr_payroll_reports.tax_table_0
tax_table_0_556,1027001,1027500,11100,os_hr_payroll_reports.tax_table_0
tax_table_0_557,1027501,1028000,11120,os_hr_payroll_reports.tax_table_0
tax_table_0_558,1028001,1028500,11140,os_hr_payroll_reports.tax_table_0
tax_table_0_559,1028501,1029000,11160,os_hr_payroll_reports.tax_table_0
tax_table_0_560,1029001,1029500,11180,os_hr_payroll_reports.tax_table_0
tax_table_0_561,1029501,1030000,11200,os_hr_payroll_reports.tax_table_0
tax_table_0_562,1030001,1030500,11220,os_hr_payroll_reports.tax_table_0
tax_table_0_563,1030501,1031000,11240,os_hr_payroll_reports.tax_table_0
tax_table_0_564,1031001,1031500,11260,os_hr_payroll_reports.tax_table_0
tax_table_0_565,1031501,1032000,11280,os_hr_payroll_reports.tax_table_0
tax_table_0_566,1032001,1032500,11300,os_hr_payroll_reports.tax_table_0
tax_table_0_567,1032501,1033000,11320,os_hr_payroll_reports.tax_table_0
tax_table_0_568,1033001,1033500,11340,os_hr_payroll_reports.tax_table_0
tax_table_0_569,1033501,1034000,11360,os_hr_payroll_reports.tax_table_0
tax_table_0_570,1034001,1034500,11380,os_hr_payroll_reports.tax_table_0
tax_table_0_571,1034501,1035000,11400,os_hr_payroll_reports.tax_table_0
tax_table_0_572,1035001,1035500,11420,os_hr_payroll_reports.tax_table_0
tax_table_0_573,1035501,1036000,11440,os_hr_payroll_reports.tax_table_0
tax_table_0_574,1036001,1036500,11460,os_hr_payroll_reports.tax_table_0
tax_table_0_575,1036501,1037000,11480,os_hr_payroll_reports.tax_table_0
tax_table_0_576,1037001,1037500,11500,os_hr_payroll_reports.tax_table_0
tax_table_0_577,1037501,1038000,11520,os_hr_payroll_reports.tax_table_0
tax_table_0_578,1038001,1038500,11540,os_hr_payroll_reports.tax_table_0
tax_table_0_579,1038501,1039000,11560,os_hr_payroll_reports.tax_table_0
tax_table_0_580,1039001,1039500,11580,os_hr_payroll_reports.tax_table_0
tax_table_0_581,1039501,1040000,11600,os_hr_payroll_reports.tax_table_0
tax_table_0_582,1040001,1040500,11620,os_hr_payroll_reports.tax_table_0
tax_table_0_583,1040501,1041000,11640,os_hr_payroll_reports.tax_table_0
tax_table_0_584,1041001,1041500,11660,os_hr_payroll_reports.tax_table_0
tax_table_0_585,1041501,1042000,11680,os_hr_payroll_reports.tax_table_0
tax_table_0_586,1042001,1042500,11700,os_hr_payroll_reports.tax_table_0
tax_table_0_587,1042501,1043000,11720,os_hr_payroll_reports.tax_table_0
tax_table_0_588,1043001,1043500,11740,os_hr_payroll_reports.tax_table_0
tax_table_0_589,1043501,1044000,11760,os_hr_payroll_reports.tax_table_0
tax_table_0_590,1044001,1044500,11780,os_hr_payroll_reports.tax_table_0
tax_table_0_591,1044501,1045000,11800,os_hr_payroll_reports.tax_table_0
tax_table_0_592,1045001,1045500,11820,os_hr_payroll_reports.tax_table_0
tax_table_0_593,1045501,1046000,11840,os_hr_payroll_reports.tax_table_0
tax_table_0_594,1046001,1046500,11860,os_hr_payroll_reports.tax_table_0
tax_table_0_595,1046501,1047000,11880,os_hr_payroll_reports.tax_table_0
tax_table_0_596,1047001,1047500,11900,os_hr_payroll_reports.tax_table_0
tax_table_0_597,1047501,1048000,11920,os_hr_payroll_reports.tax_table_0
tax_table_0_598,1048001,1048500,11940,os_hr_payroll_reports.tax_table_0
tax_table_0_599,1048501,1049000,11960,os_hr_payroll_reports.tax_table_0
tax_table_0_600,1049001,1049500,11980,os_hr_payroll_reports.tax_table_0
tax_table_0_601,1049501,1050000,12000,os_hr_payroll_reports.tax_table_0
tax_table_0_602,1050001,1050500,12020,os_hr_payroll_reports.tax_table_0
tax_table_0_603,1050501,1051000,12040,os_hr_payroll_reports.tax_table_0
tax_table_0_604,1051001,1051500,12060,os_hr_payroll_reports.tax_table_0
tax_table_0_605,1051501,1052000,12080,os_hr_payroll_reports.tax_table_0
tax_table_0_606,1052001,1052500,12100,os_hr_payroll_reports.tax_table_0
tax_table_0_607,1052501,1053000,12120,os_hr_payroll_reports.tax_table_0
tax_table_0_608,1053001,1053500,12140,os_hr_payroll_reports.tax_table_0
tax_table_0_609,1053501,1054000,12160,os_hr_payroll_reports.tax_table_0
tax_table_0_610,1054001,1054500,12180,os_hr_payroll_reports.tax_table_0
tax_table_0_611,1054501,1055000,12200,os_hr_payroll_reports.tax_table_0
tax_table_0_612,1055001,1055500,12220,os_hr_payroll_reports.tax_table_0
tax_table_0_613,1055501,1056000,12240,os_hr_payroll_reports.tax_table_0
tax_table_0_614,1056001,1056500,12260,os_hr_payroll_reports.tax_table_0
tax_table_0_615,1056501,1057000,12280,os_hr_payroll_reports.tax_table_0
tax_table_0_616,1057001,1057500,12300,os_hr_payroll_reports.tax_table_0
tax_table_0_617,1057501,1058000,12320,os_hr_payroll_reports.tax_table_0
tax_table_0_618,1058001,1058500,12340,os_hr_payroll_reports.tax_table_0
tax_table_0_619,1058501,1059000,12360,os_hr_payroll_reports.tax_table_0
tax_table_0_620,1059001,1059500,12380,os_hr_payroll_reports.tax_table_0
tax_table_0_621,1059501,1060000,12400,os_hr_payroll_reports.tax_table_0
tax_table_0_622,1060001,1060500,12420,os_hr_payroll_reports.tax_table_0
tax_table_0_623,1060501,1061000,12440,os_hr_payroll_reports.tax_table_0
tax_table_0_624,1061001,1061500,12460,os_hr_payroll_reports.tax_table_0
tax_table_0_625,1061501,1062000,12480,os_hr_payroll_reports.tax_table_0
tax_table_0_626,1062001,1062500,12500,os_hr_payroll_reports.tax_table_0
tax_table_0_627,1062501,1063000,12520,os_hr_payroll_reports.tax_table_0
tax_table_0_628,1063001,1063500,12540,os_hr_payroll_reports.tax_table_0
tax_table_0_629,1063501,1064000,12560,os_hr_payroll_reports.tax_table_0
tax_table_0_630,1064001,1064500,12580,os_hr_payroll_reports.tax_table_0
tax_table_0_631,1064501,1065000,12600,os_hr_payroll_reports.tax_table_0
tax_table_0_632,1065001,1065500,12620,os_hr_payroll_reports.tax_table_0
tax_table_0_633,1065501,1066000,12640,os_hr_payroll_reports.tax_table_0
tax_table_0_634,1066001,1066500,12660,os_hr_payroll_reports.tax_table_0
tax_table_0_635,1066501,1067000,12680,os_hr_payroll_reports.tax_table_0
tax_table_0_636,1067001,1067500,12700,os_hr_payroll_reports.tax_table_0
tax_table_0_637,1067501,1068000,12720,os_hr_payroll_reports.tax_table_0
tax_table_0_638,1068001,1068500,12740,os_hr_payroll_reports.tax_table_0
tax_table_0_639,1068501,1069000,12760,os_hr_payroll_reports.tax_table_0
tax_table_0_640,1069001,1069500,12780,os_hr_payroll_reports.tax_table_0
tax_table_0_641,1069501,1070000,12800,os_hr_payroll_reports.tax_table_0
tax_table_0_642,1070001,1070500,12820,os_hr_payroll_reports.tax_table_0
tax_table_0_643,1070501,1071000,12840,os_hr_payroll_reports.tax_table_0
tax_table_0_644,1071001,1071500,12860,os_hr_payroll_reports.tax_table_0
tax_table_0_645,1071501,1072000,12880,os_hr_payroll_reports.tax_table_0
tax_table_0_646,1072001,1072500,12900,os_hr_payroll_reports.tax_table_0
